Name,Description,Stars,URL,Comment
GenericRecorder-FrameCapturerPlugin,FrameRecorder recorder plugin that integrates the FrameCapturer project with the Frame Recorder,15,https://github.com/Unity-Technologies/GenericRecorder-FrameCapturerPlugin,Low popularity - General Unity package
ml-agents,The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.,17318,https://github.com/Unity-Technologies/ml-agents,Very popular - Artificial intelligence package
unity-cache-server,Unity CacheServer optimized for multi-client local networks,552,https://github.com/Unity-Technologies/unity-cache-server,Popular - General Unity package
go-source,A golang source library,16,https://github.com/Unity-Technologies/go-source,Low popularity - General Unity package
go-battleye,A golang BattlEye client libary,11,https://github.com/Unity-Technologies/go-battleye,Low popularity - General Unity package
SimpleAnimation,A simple Animation Component that leverages PlayableGraphs,601,https://github.com/Unity-Technologies/SimpleAnimation,Popular - General Unity package
triangle.net,No description,35,https://github.com/Unity-Technologies/triangle.net,Low popularity - General Unity package
InputSystem,An efficient and versatile input system for Unity.,1437,https://github.com/Unity-Technologies/InputSystem,Very popular - General Unity package
go-utils,A set of golang utility packages,2,https://github.com/Unity-Technologies/go-utils,Low popularity - General Unity package
UTF_Suites_Lighting,No description,2,https://github.com/Unity-Technologies/UTF_Suites_Lighting,Low popularity - General Unity package
UTF_Tests_Lighting,No description,5,https://github.com/Unity-Technologies/UTF_Tests_Lighting,Low popularity - General Unity package
Unity.Mathematics,The C# math library used in Unity providing vector types and math functions with a shader like syntax,1391,https://github.com/Unity-Technologies/Unity.Mathematics,Very popular - General Unity package
UTF_Suites_Animation,No description,2,https://github.com/Unity-Technologies/UTF_Suites_Animation,Low popularity - General Unity package
UTF_Tests_Animation,No description,1,https://github.com/Unity-Technologies/UTF_Tests_Animation,Low popularity - General Unity package
NSubstitute.Elevated,Extension to NSubstitute that provides mocking of concrete methods and statics,12,https://github.com/Unity-Technologies/NSubstitute.Elevated,Low popularity - General Unity package
go-cticker,A clock based ticker library for golang,7,https://github.com/Unity-Technologies/go-cticker,Low popularity - General Unity package
rat-rnn,Simulate Rat neural activity in the maze,42,https://github.com/Unity-Technologies/rat-rnn,Low popularity - General Unity package
usd-unity-sdk,Integration of Pixar's Universal Scene Description into Unity. UPDATE: This package has been superseded by our new bundle of USD packages. Please see README & link below for further details.,501,https://github.com/Unity-Technologies/usd-unity-sdk,Popular - Artificial intelligence package
markdig,"A fast, powerful, CommonMark compliant, extensible Markdown processor for .NET",7,https://github.com/Unity-Technologies/markdig,Low popularity - General Unity package
com.unity.cinemachine,Smart camera tools for passionate creators,528,https://github.com/Unity-Technologies/com.unity.cinemachine,Popular - Vehicle package
msbuild,The Microsoft Build Engine (MSBuild) is the build platform for .NET and Visual Studio.,3,https://github.com/Unity-Technologies/msbuild,Low popularity - General Unity package
VR-Spectator-Sample,Sample project for understanding how to VR Spectate in Unity,46,https://github.com/Unity-Technologies/VR-Spectator-Sample,Low popularity - General Unity package
360-Video-Heatmaps,Heatmaps for 360 Video,53,https://github.com/Unity-Technologies/360-Video-Heatmaps,Low popularity - General Unity package
tundra,Tundra is a code build system that tries to be accurate and fast for incremental builds,39,https://github.com/Unity-Technologies/tundra,Low popularity - General Unity package
logzio-dotnet,"Logz.io shippers for .NET frameworks, currently including log4net and NLog.",2,https://github.com/Unity-Technologies/logzio-dotnet,Low popularity - General Unity package
com.unity.netcode.gameobjects,Netcode for GameObjects is a high-level netcode SDK that provides networking capabilities to GameObject/MonoBehaviour workflows within Unity and sits on top of underlying transport layer.,2157,https://github.com/Unity-Technologies/com.unity.netcode.gameobjects,Very popular - General Unity package
android-libunwind,Unity specific customizations to Android's libunwind library,15,https://github.com/Unity-Technologies/android-libunwind,Low popularity - General Unity package
ConditionalCompilationUtility,Automatically add defines upon the detection of predicate classes,124,https://github.com/Unity-Technologies/ConditionalCompilationUtility,Mid-level popularity - General Unity package
AutoLOD,Automatic LOD generation + scene optimization,1868,https://github.com/Unity-Technologies/AutoLOD,Very popular - General Unity package
ftpserver,golang ftp server library with a sample implementation,1,https://github.com/Unity-Technologies/ftpserver,Low popularity - General Unity package
UnityMeshSimplifier,Mesh simplification for Unity.,364,https://github.com/Unity-Technologies/UnityMeshSimplifier,Mid-level popularity - General Unity package
symbolstrip,A tool to remove symbols from .NET Assemblies,6,https://github.com/Unity-Technologies/symbolstrip,Low popularity - General Unity package
ToolsCollection,A collection of all the small tools we,181,https://github.com/Unity-Technologies/ToolsCollection,Mid-level popularity - Vehicle package
BoatAttack,Demo Project using the Universal RP from Unity3D,2569,https://github.com/Unity-Technologies/BoatAttack,Very popular - General Unity package
homebrew-dotnet-updatepkg,Utility script that can consolidate and update nuget packages across projects,2,https://github.com/Unity-Technologies/homebrew-dotnet-updatepkg,Low popularity - General Unity package
progroups,Organize your scene with groups and visibility toggles.,33,https://github.com/Unity-Technologies/progroups,Low popularity - General Unity package
ScriptableRenderPipelineData,Data for Scriptable Render Pipeline,96,https://github.com/Unity-Technologies/ScriptableRenderPipelineData,Low popularity - Render or graphics package
ProBuilder-API-Examples,"This code has moved into the ProBuilder repository under ""Samples~""",113,https://github.com/Unity-Technologies/ProBuilder-API-Examples,Mid-level popularity - General Unity package
Animation-Instancing,This technique is designed to instance Characters(SkinnedMeshRender). ,1678,https://github.com/Unity-Technologies/Animation-Instancing,Very popular - Render or graphics package
2d-animation-samples,Samples for 2D Animation features.,199,https://github.com/Unity-Technologies/2d-animation-samples,Mid-level popularity - General Unity package
2d-spriteshape-samples,Samples for the 2D SpriteShape feature.,210,https://github.com/Unity-Technologies/2d-spriteshape-samples,Mid-level popularity - General Unity package
exampleunity,An example Unity project.,3,https://github.com/Unity-Technologies/exampleunity,Low popularity - General Unity package
EntityComponentSystemSamples,No description,7269,https://github.com/Unity-Technologies/EntityComponentSystemSamples,Very popular - General Unity package
UniteAustinTechnicalPresentation,No description,763,https://github.com/Unity-Technologies/UniteAustinTechnicalPresentation,Popular - General Unity package
UnityCsReference,Unity C# reference source code.,11939,https://github.com/Unity-Technologies/UnityCsReference,Very popular - General Unity package
SuperScience,Gems of Unity Labs for our user-base.,719,https://github.com/Unity-Technologies/SuperScience,Popular - General Unity package
redsync,Distributed mutual exclusion lock using Redis for Go,1,https://github.com/Unity-Technologies/redsync,Low popularity - General Unity package
Standard-Assets-Characters,Unity Standard Asset Controllers,607,https://github.com/Unity-Technologies/Standard-Assets-Characters,Popular - General Unity package
vector-graphics-samples,SVG and Vector Graphics Sample Project,193,https://github.com/Unity-Technologies/vector-graphics-samples,Mid-level popularity - Render or graphics package
guid-based-reference,A component for giving Game Objects a GUID and a class to create references to objects in any Scene by GUID,630,https://github.com/Unity-Technologies/guid-based-reference,Popular - General Unity package
gitlab_ci_test,No description,1,https://github.com/Unity-Technologies/gitlab_ci_test,Low popularity - General Unity package
2d-pixel-perfect,Pixel Perfect Camera,243,https://github.com/Unity-Technologies/2d-pixel-perfect,Mid-level popularity - General Unity package
ShaderForge,No description,28,https://github.com/Unity-Technologies/ShaderForge,Low popularity - General Unity package
MissilesPerfectMaster,A compute shader demo for Unite 2018 Tokyo.,178,https://github.com/Unity-Technologies/MissilesPerfectMaster,Mid-level popularity - General Unity package
Gamekit3D,No description,196,https://github.com/Unity-Technologies/Gamekit3D,Mid-level popularity - General Unity package
EndlessRunnerSampleGame,Repository for the Endless Runner Game Sample (Trash Dash),393,https://github.com/Unity-Technologies/EndlessRunnerSampleGame,Mid-level popularity - General Unity package
hot-fuzz,HotFuzz is a fuzz testing utility that generates random data and sends it to a service's endpoint over HTTP or HTTPS based on a given fuzzing model written in JSON.,18,https://github.com/Unity-Technologies/hot-fuzz,Low popularity - General Unity package
mono-unity,Unity extensions for Mono,11,https://github.com/Unity-Technologies/mono-unity,Low popularity - General Unity package
SharedSpheres,An example project to demonstrate an AR shared multiplayer experience using Unity ARKit Plugin for ARKit 2 and UNet,82,https://github.com/Unity-Technologies/SharedSpheres,Low popularity - General Unity package
protopolis,Unity environment with assets and packages to build a city.,9,https://github.com/Unity-Technologies/protopolis,Low popularity - General Unity package
animation-jobs-samples,Code samples using the animation C# jobs feature.,505,https://github.com/Unity-Technologies/animation-jobs-samples,Popular - General Unity package
arfoundation-samples,Example content for Unity projects based on AR Foundation,3095,https://github.com/Unity-Technologies/arfoundation-samples,Very popular - General Unity package
vast,Golang VAST 3.0 library,1,https://github.com/Unity-Technologies/vast,Low popularity - General Unity package
procore-legacy-docs,No description,1,https://github.com/Unity-Technologies/procore-legacy-docs,Low popularity - General Unity package
facial-ar-remote,**This project is discontinued** Facial AR Remote is a tool that allows you to capture blendshape animations directly from your iPhone X into Unity 3d by use of an app on your phone.,490,https://github.com/Unity-Technologies/facial-ar-remote,Mid-level popularity - General Unity package
hw18-adventuregame,No description,16,https://github.com/Unity-Technologies/hw18-adventuregame,Low popularity - General Unity package
influxdata-docker,Official docker images for the influxdata stack,0,https://github.com/Unity-Technologies/influxdata-docker,Low popularity - General Unity package
openrtb,No description,5,https://github.com/Unity-Technologies/openrtb,Low popularity - General Unity package
pythonnet,Python for .NET is a package that gives Python programmers nearly seamless integration with the .NET Common Language Runtime (CLR) and provides a powerful application scripting tool for .NET developers.,91,https://github.com/Unity-Technologies/pythonnet,Low popularity - General Unity package
resonance-audio,Resonance Audio Source Code,4,https://github.com/Unity-Technologies/resonance-audio,Low popularity - General Unity package
proxysql,Multiplay-enhanced ProxySQL (ONLY FOR 1.4.9 BRANCH)! See upstream for more helpful description.,0,https://github.com/Unity-Technologies/proxysql,Low popularity - General Unity package
ReproProjectWizard,Quickly create a new project that contains a small subset of the assets in your full project.,45,https://github.com/Unity-Technologies/ReproProjectWizard,Low popularity - Artificial intelligence package
XRAcceptanceTests,"This project is used to verify behavior of Unity configurations, compare features between Unity releases, and test for changes in performance.",35,https://github.com/Unity-Technologies/XRAcceptanceTests,Low popularity - General Unity package
XRAutomatedTests,"XRAutomatedTests is where you can find functional, graphics, performance, and other types of automated tests for your XR Unity development. ",103,https://github.com/Unity-Technologies/XRAutomatedTests,Mid-level popularity - Render or graphics package
PerformanceBenchmarkReporter,"The Unity Performance Benchmark tool enables partners and developers to establish benchmark samples and measurements using the Performance Testing package, then use these benchmark values to compare subsequent performance test results in an html output utilizing graphical visualizations.",121,https://github.com/Unity-Technologies/PerformanceBenchmarkReporter,Mid-level popularity - General Unity package
go-xgboost,XGBoost bindings for golang,76,https://github.com/Unity-Technologies/go-xgboost,Low popularity - General Unity package
AnotherThreadECS,A demo made with ECS,113,https://github.com/Unity-Technologies/AnotherThreadECS,Mid-level popularity - General Unity package
storage-transfer-sync,No description,3,https://github.com/Unity-Technologies/storage-transfer-sync,Low popularity - General Unity package
marathon-envs,A set of high-dimensional continuous control environments for use with Unity ML-Agents Toolkit.,299,https://github.com/Unity-Technologies/marathon-envs,Mid-level popularity - General Unity package
VFXToolbox,Additional tools for Visual Effect Artists,1149,https://github.com/Unity-Technologies/VFXToolbox,Very popular - Vehicle package
RadeonRays_SDK,Radeon Rays is ray intersection acceleration library for hardware and software multiplatforms using CPU and GPU,7,https://github.com/Unity-Technologies/RadeonRays_SDK,Low popularity - General Unity package
kubernetes-ci-cd,https://www.linux.com/blog/learn/chapter/Intro-to-Kubernetes/2017/5/set-cicd-pipeline-kubernetes-part-1-overview,1,https://github.com/Unity-Technologies/kubernetes-ci-cd,Low popularity - General Unity package
corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,3,https://github.com/Unity-Technologies/corefx,Low popularity - Artificial intelligence package
tk-config-unity,No description,7,https://github.com/Unity-Technologies/tk-config-unity,Low popularity - General Unity package
tk-unity,No description,9,https://github.com/Unity-Technologies/tk-unity,Low popularity - General Unity package
Onslaught,A multiplatform XR sample game with no third-party packages.,112,https://github.com/Unity-Technologies/Onslaught,Mid-level popularity - General Unity package
XRInputTests,Manual Input tests that are used by the Unity X-Reality Quality Assurance team to understand status across virtual reality and augmented reality platforms.,44,https://github.com/Unity-Technologies/XRInputTests,Low popularity - General Unity package
UnetEncryptionExample,"Contains a reference implementation of a native Unet encryption plugin, as well as a very small example Unity project that uses the plugin.",23,https://github.com/Unity-Technologies/UnetEncryptionExample,Low popularity - Artificial intelligence package
kubernetes-deploy,A Go module for deploying to Kubernetes and retrieving status of that deploy. Useful for deploy bots.,9,https://github.com/Unity-Technologies/kubernetes-deploy,Low popularity - General Unity package
TerrainToolSamples,"Unity has archived the TerrainToolSamples repository. For future development, please use the Terrain Tools package.",218,https://github.com/Unity-Technologies/TerrainToolSamples,Mid-level popularity - Vehicle package
Graphics-Test-Framework-Examples,Example project for https://github.com/Unity-Technologies/Graphics-Test-Framework,7,https://github.com/Unity-Technologies/Graphics-Test-Framework-Examples,Low popularity - Render or graphics package
sqlx,general purpose extensions to golang's database/sql,0,https://github.com/Unity-Technologies/sqlx,Low popularity - General Unity package
FPSSample,A first person multiplayer shooter example project in Unity,4906,https://github.com/Unity-Technologies/FPSSample,Very popular - General Unity package
BackgroundDownload,Plugins for mobile platforms to enable file downloads in background,725,https://github.com/Unity-Technologies/BackgroundDownload,Popular - General Unity package
profiler-snapshot-tool,Tool to make it easier to profile the editor without having the profiler window open. To use it: Tests/Profiler/Toggle Snapshot.,22,https://github.com/Unity-Technologies/profiler-snapshot-tool,Low popularity - General Unity package
multiplayer,Unity multiplayer packages and samples,1313,https://github.com/Unity-Technologies/multiplayer,Very popular - General Unity package
PrefabAPIExamples,Example code using the Prefab API,99,https://github.com/Unity-Technologies/PrefabAPIExamples,Low popularity - General Unity package
com.unity.probuilder,No description,356,https://github.com/Unity-Technologies/com.unity.probuilder,Mid-level popularity - General Unity package
asset-auditing-tools,A set of Editor tools to audit project assets and correct errors,76,https://github.com/Unity-Technologies/asset-auditing-tools,Low popularity - Vehicle package
TraceEventProfiler,Capture Unity profile data to the Trace Event Format using the Unity Profiler Plugin API,22,https://github.com/Unity-Technologies/TraceEventProfiler,Low popularity - General Unity package
SRPBatcherBenchmark,various benchmark scenes for SRP batcher ( both LWRP & HDRP ),212,https://github.com/Unity-Technologies/SRPBatcherBenchmark,Mid-level popularity - General Unity package
go-openrtb,OpenRTB v2.5 / Native v1.2 types for Go programming language (Golang),2,https://github.com/Unity-Technologies/go-openrtb,Low popularity - General Unity package
obstacle-tower-challenge,Starter Kit for the Unity Obstacle Tower challenge,119,https://github.com/Unity-Technologies/obstacle-tower-challenge,Mid-level popularity - General Unity package
VisualEffectGraph-Samples,Visual Effect Graph - Samples Project,1902,https://github.com/Unity-Technologies/VisualEffectGraph-Samples,Very popular - General Unity package
obstacle-tower-env,Obstacle Tower Environment,543,https://github.com/Unity-Technologies/obstacle-tower-env,Popular - General Unity package
NotificationsSamples,Sample project for Unity Notifications,285,https://github.com/Unity-Technologies/NotificationsSamples,Mid-level popularity - General Unity package
VehicleTools,This sample project provides a series of tools to rig wheeled vehicles,139,https://github.com/Unity-Technologies/VehicleTools,Mid-level popularity - Vehicle package
SimpleIKSolver,No description,53,https://github.com/Unity-Technologies/SimpleIKSolver,Low popularity - General Unity package
ZombieObjectDetector,"Tool for detecting ""Fake Null"" C# instances.",154,https://github.com/Unity-Technologies/ZombieObjectDetector,Mid-level popularity - General Unity package
SplineToolTutorial,No description,63,https://github.com/Unity-Technologies/SplineToolTutorial,Low popularity - General Unity package
UIElementsUniteLATurretDemo,Demo Used in Unite LA 2018 UIElements talk.,75,https://github.com/Unity-Technologies/UIElementsUniteLATurretDemo,Low popularity - General Unity package
zlib,A massively spiffy yet delicately unobtrusive compression library.,7,https://github.com/Unity-Technologies/zlib,Low popularity - General Unity package
Addressables-Sample,Demo project using Addressables package,1320,https://github.com/Unity-Technologies/Addressables-Sample,Very popular - General Unity package
Timeline-MessageMarker,Timeline Message markers,60,https://github.com/Unity-Technologies/Timeline-MessageMarker,Low popularity - General Unity package
2d-animation-v2-samples,Samples for 2D Animation v2.,54,https://github.com/Unity-Technologies/2d-animation-v2-samples,Low popularity - General Unity package
com.unity.integrations.shotgrid,No description,11,https://github.com/Unity-Technologies/com.unity.integrations.shotgrid,Low popularity - General Unity package
ShaderGraphFeatureDemo_LitMasterNode,Simple HD RP project to showcase new Lit master node.,71,https://github.com/Unity-Technologies/ShaderGraphFeatureDemo_LitMasterNode,Low popularity - General Unity package
film-tv-toolbox,"Collection of experimental, proof of concept or helper tools for Film / TV productions.",103,https://github.com/Unity-Technologies/film-tv-toolbox,Mid-level popularity - Vehicle package
FontainebleauDemo,Fontainebleau demo,1120,https://github.com/Unity-Technologies/FontainebleauDemo,Very popular - Artificial intelligence package
HLODSystem,No description,892,https://github.com/Unity-Technologies/HLODSystem,Popular - General Unity package
video-recorder,Unity ML-Agents Toolkit VideoRecorder Plugin,39,https://github.com/Unity-Technologies/video-recorder,Low popularity - General Unity package
DevicePortalTool,A command line program to execute Windows Device Portal REST APIs on a remote Windows 10 device.,4,https://github.com/Unity-Technologies/DevicePortalTool,Low popularity - General Unity package
TermsOfService,Current and prior versions of the terms that apply to your use of the Unity Editor software.,175,https://github.com/Unity-Technologies/TermsOfService,Mid-level popularity - General Unity package
test-framework-training,No description,14,https://github.com/Unity-Technologies/test-framework-training,Low popularity - General Unity package
ARFoundationGDC2019,AR Foundation demo shown on stage at Unity's 2019 GDC Keynote,29,https://github.com/Unity-Technologies/ARFoundationGDC2019,Low popularity - General Unity package
UniversalRenderingExamples,This project contains a collection of Custom Renderer examples. This will be updated as we refine the feature and add more options.,2070,https://github.com/Unity-Technologies/UniversalRenderingExamples,Very popular - Render or graphics package
truss,Truss helps you build go-kit microservices without having to worry about writing or maintaining boilerplate code.,1,https://github.com/Unity-Technologies/truss,Low popularity - Artificial intelligence package
ml-agents-dots,DOTS compatible version of ML-Agents,19,https://github.com/Unity-Technologies/ml-agents-dots,Low popularity - General Unity package
ml-agents-grpc,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",3,https://github.com/Unity-Technologies/ml-agents-grpc,Low popularity - General Unity package
qtbase,No description,5,https://github.com/Unity-Technologies/qtbase,Low popularity - General Unity package
t4,T4 text templating engine,5,https://github.com/Unity-Technologies/t4,Low popularity - General Unity package
list,The Public Suffix List,1,https://github.com/Unity-Technologies/list,Low popularity - General Unity package
SystemWrapper,.NET library for easier testing of system APIs.,2,https://github.com/Unity-Technologies/SystemWrapper,Low popularity - General Unity package
UnityTestRunnerResultsReporter,No description,37,https://github.com/Unity-Technologies/UnityTestRunnerResultsReporter,Low popularity - General Unity package
Benchmark,No description,21,https://github.com/Unity-Technologies/Benchmark,Low popularity - General Unity package
jpt-mobile-perf-runner,Repository for the scripts used in testing performance on Android and iOS,9,https://github.com/Unity-Technologies/jpt-mobile-perf-runner,Low popularity - General Unity package
PotatoBenchmark,No description,59,https://github.com/Unity-Technologies/PotatoBenchmark,Low popularity - General Unity package
xxHash,Extremely fast non-cryptographic hash algorithm,9,https://github.com/Unity-Technologies/xxHash,Low popularity - General Unity package
otto,Otto sample project for the AI Planner,122,https://github.com/Unity-Technologies/otto,Mid-level popularity - Artificial intelligence package
DOTS-StreamingSamples,DOTS - Streaming samples,120,https://github.com/Unity-Technologies/DOTS-StreamingSamples,Mid-level popularity - General Unity package
UnityRenderStreaming,Streaming server for Unity ,1323,https://github.com/Unity-Technologies/UnityRenderStreaming,Very popular - General Unity package
laptop,A shell script to set up a macOS laptop for web and mobile development.,15,https://github.com/Unity-Technologies/laptop,Low popularity - General Unity package
libpng,Fork of libpng - used by `External\libpng`,9,https://github.com/Unity-Technologies/libpng,Low popularity - General Unity package
com.unity.testframework.graphics,No description,17,https://github.com/Unity-Technologies/com.unity.testframework.graphics,Low popularity - General Unity package
GenLockProofOfConcept,Proof of concept Unity project for more precise control of framerates and GenLock,71,https://github.com/Unity-Technologies/GenLockProofOfConcept,Low popularity - General Unity package
VisualScripting,No description,57,https://github.com/Unity-Technologies/VisualScripting,Low popularity - General Unity package
animation-rigging-crane-example,Animation Rigging - Crane - Example,56,https://github.com/Unity-Technologies/animation-rigging-crane-example,Low popularity - General Unity package
TimelineSignalsTutorial,Small game demo to showcase Timeline Signals,46,https://github.com/Unity-Technologies/TimelineSignalsTutorial,Low popularity - General Unity package
2d-renderer-samples,Samples for Unity's 2D Renderer,172,https://github.com/Unity-Technologies/2d-renderer-samples,Mid-level popularity - Render or graphics package
googleads-mobile-android-mediation,Sample Android project showcasing how to build a mediation adapter or custom event for the Google Mobile Ads SDK.,1,https://github.com/Unity-Technologies/googleads-mobile-android-mediation,Low popularity - General Unity package
UnityAndroidNotchSupport,Support for Android Notch (Cutout) in Unity 2017.4 and earlier,13,https://github.com/Unity-Technologies/UnityAndroidNotchSupport,Low popularity - General Unity package
vault-developer,HashiCorp Vault Docker image for Development purposes,3,https://github.com/Unity-Technologies/vault-developer,Low popularity - General Unity package
ucs-diag-utils,Diagnostic utilities for the Unity Cache Server (V1),5,https://github.com/Unity-Technologies/ucs-diag-utils,Low popularity - General Unity package
mz-golang-backend-assignment,Take home test for backend developer candidates,11,https://github.com/Unity-Technologies/mz-golang-backend-assignment,Low popularity - General Unity package
DOTS-training-samples,Samples designed as exercises to be ported from Unity GameObjects/MonoBehaviours to Unity DOTS. ,1566,https://github.com/Unity-Technologies/DOTS-training-samples,Very popular - General Unity package
multiplayer-community-contributions,Community contributions to Unity Multiplayer Networking products and services.,453,https://github.com/Unity-Technologies/multiplayer-community-contributions,Mid-level popularity - General Unity package
il-repack,Open-source alternative to ILMerge,3,https://github.com/Unity-Technologies/il-repack,Low popularity - General Unity package
api-anaylzers,No description,4,https://github.com/Unity-Technologies/api-anaylzers,Low popularity - General Unity package
com.unity.innovationgroup.filmlib,Innovation Group Film Library,12,https://github.com/Unity-Technologies/com.unity.innovationgroup.filmlib,Low popularity - General Unity package
xr.sdk.validation.input,This repository contains manual and automated tests for XR SDK Provider validation.  All tests are run through Unity Test Runner.  This project is mirrored from Unity internal github.,15,https://github.com/Unity-Technologies/xr.sdk.validation.input,Low popularity - Artificial intelligence package
AddressableAssetsWebinar,No description,204,https://github.com/Unity-Technologies/AddressableAssetsWebinar,Mid-level popularity - General Unity package
com.unity.mobile.logcat,No description,34,https://github.com/Unity-Technologies/com.unity.mobile.logcat,Low popularity - General Unity package
protobuf,Protocol Buffers - Google's data interchange format,27,https://github.com/Unity-Technologies/protobuf,Low popularity - General Unity package
TimelineMarkerCustomization,Examples to show how markers and notifications work.,80,https://github.com/Unity-Technologies/TimelineMarkerCustomization,Low popularity - General Unity package
physically-based-anim-tool,No description,35,https://github.com/Unity-Technologies/physically-based-anim-tool,Low popularity - General Unity package
com.unity.mocks,No description,4,https://github.com/Unity-Technologies/com.unity.mocks,Low popularity - General Unity package
MeasuredMaterialLibraryURP,No description,382,https://github.com/Unity-Technologies/MeasuredMaterialLibraryURP,Mid-level popularity - General Unity package
com.unity.selection-groups,No description,118,https://github.com/Unity-Technologies/com.unity.selection-groups,Mid-level popularity - General Unity package
JsonRpc.Standard,An asynchronous .NET Standard library for JSON RPC client & server implementation.,4,https://github.com/Unity-Technologies/JsonRpc.Standard,Low popularity - General Unity package
animation-rigging-workshop-siggraph2019,Repository for SIGGRAPH 2019 Animation Rigging workshop,173,https://github.com/Unity-Technologies/animation-rigging-workshop-siggraph2019,Mid-level popularity - General Unity package
pino,"🌲 super fast, all natural json logger 🌲",1,https://github.com/Unity-Technologies/pino,Low popularity - General Unity package
barracuda-release,No description,569,https://github.com/Unity-Technologies/barracuda-release,Popular - General Unity package
barracuda-burst-release,No description,3,https://github.com/Unity-Technologies/barracuda-burst-release,Low popularity - General Unity package
SpaceshipDemo,Spaceship Demo - AAA Playable First person demo showcasing effects made with Visual Effect Graph and rendered with High Definition Render Pipeline,1093,https://github.com/Unity-Technologies/SpaceshipDemo,Very popular - Render or graphics package
com.unity.immediate-window,"The Immediate Window provides a way to rapidly edit and debug code. It is not a full development environment, instead it is to be used for API discovery and rapid prototyping.",40,https://github.com/Unity-Technologies/com.unity.immediate-window,Low popularity - General Unity package
MeasuredMaterialLibraryHDRP,No description,360,https://github.com/Unity-Technologies/MeasuredMaterialLibraryHDRP,Mid-level popularity - General Unity package
ShaderGraph-Custom-Lighting,A sample project showcasing a simple method to calculate custom lighting inside of Shader Graph for the Lightweight Render Pipeline. Includes a sample toon shaded scene and example assets. Built for Unity 2019.2 .,276,https://github.com/Unity-Technologies/ShaderGraph-Custom-Lighting,Mid-level popularity - Render or graphics package
FilmSampleProject,Sample Project for Animation / Film Projects,75,https://github.com/Unity-Technologies/FilmSampleProject,Low popularity - General Unity package
com.unity.xr.certinputauto,No description,7,https://github.com/Unity-Technologies/com.unity.xr.certinputauto,Low popularity - General Unity package
obstacle-tower-source,Obstacle Tower Source Code,120,https://github.com/Unity-Technologies/obstacle-tower-source,Mid-level popularity - General Unity package
OpenKE,An Open-Source Package for Knowledge Embedding (KE),1,https://github.com/Unity-Technologies/OpenKE,Low popularity - General Unity package
aec.test,test repository,1,https://github.com/Unity-Technologies/aec.test,Low popularity - General Unity package
Git-for-Unity,"Git for Unity, a fork of GitHub for Unity ",157,https://github.com/Unity-Technologies/Git-for-Unity,Mid-level popularity - General Unity package
googleads-mobile-ios-mediation,No description,1,https://github.com/Unity-Technologies/googleads-mobile-ios-mediation,Low popularity - General Unity package
hello-cube-ecs-training,No description,42,https://github.com/Unity-Technologies/hello-cube-ecs-training,Low popularity - General Unity package
BuildReportInspector,Editor script which implements an inspector for the BuildReport class,334,https://github.com/Unity-Technologies/BuildReportInspector,Mid-level popularity - General Unity package
go-edac,Golang library and utility which supports reading Linux EDAC,0,https://github.com/Unity-Technologies/go-edac,Low popularity - General Unity package
go-countrycode,Fast serialization and deserialization of country codes in go.,1,https://github.com/Unity-Technologies/go-countrycode,Low popularity - General Unity package
go-languagecode,Fast serialization and deserialization of language codes in go.,0,https://github.com/Unity-Technologies/go-languagecode,Low popularity - General Unity package
NativeVersionControlPlugins,Perforce Version Control plugins for Unity,39,https://github.com/Unity-Technologies/NativeVersionControlPlugins,Low popularity - General Unity package
animation-rigging-advanced-character-interaction,Advanced Animation Rigging: Character and Props interaction,105,https://github.com/Unity-Technologies/animation-rigging-advanced-character-interaction,Mid-level popularity - General Unity package
com.unity.objectid-rendering,No description,5,https://github.com/Unity-Technologies/com.unity.objectid-rendering,Low popularity - General Unity package
NativeRenderingPlugin,C++ Rendering Plugin example for Unity,826,https://github.com/Unity-Technologies/NativeRenderingPlugin,Popular - Render or graphics package
com.unity.webrtc,WebRTC package for Unity,761,https://github.com/Unity-Technologies/com.unity.webrtc,Popular - General Unity package
QuickVideoTester,"A small project to test video player quickly.  Very basic controls, just assign videos to the video players, adjust the titles and when on the device, click the relevant quadrant to activate the player to see if it works",4,https://github.com/Unity-Technologies/QuickVideoTester,Low popularity - General Unity package
Mobile-Audio-Test-Suite,"A small project for testing most of the non-DOTS audio system features on mobile. Just Build for mobile and click Begin, suite is semi-automated, just follow instructions on the screen.",6,https://github.com/Unity-Technologies/Mobile-Audio-Test-Suite,Low popularity - General Unity package
github-release-notes,Node module to create a release or a changelog from a tag and uses issues or commits to creating the release notes.,3,https://github.com/Unity-Technologies/github-release-notes,Low popularity - General Unity package
HDRPRayTracingScenes,This repository contains a startup DXR project.,335,https://github.com/Unity-Technologies/HDRPRayTracingScenes,Mid-level popularity - Artificial intelligence package
UIElementsUniteCPH2019RuntimeDemo,This is the project used in the Unite Copenhagen 2019 presentation: Building UI for games with the new UI Builder,126,https://github.com/Unity-Technologies/UIElementsUniteCPH2019RuntimeDemo,Mid-level popularity - General Unity package
InputSystemTest,No description,10,https://github.com/Unity-Technologies/InputSystemTest,Low popularity - General Unity package
lua_live_coding,No description,107,https://github.com/Unity-Technologies/lua_live_coding,Mid-level popularity - General Unity package
